"Cancer","Subset1","Subset2","Isoform ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003wil.3","ABCB8","0.25467383546717626","3.4893109152902334e-68","0.000000019903000218339074","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010bvn.2","ABCC1","0.025819307733984588","0","0.000000000000016946872187579358","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010vgl.1","ABCC11","0.01449912639136063","0","0.0000000006629093067888224","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010gkx.2","ABCC13","0.001541456156172428","0","0.0007970645497668073","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002isk.3","ABCC3","0.8676258333617073","12.994834727333233","0.000006144508910603083","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010afl.1","ABCC4","0.011150260855344225","2.1902638015076234e-65","0.000027987106511807754","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001vmf.2","ABCC4","0.013517156794777144","5.732653143313e-239","0.0025714147494841737","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003fmi.3","ABCC5","0.734626239522637","0.3602835436602397","0.000000029694324938211592","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010uzz.1","ABCC6","0.004096670387848067","9.229693351960833e-223","0.0003129242118660975","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010rcy.1","ABCC8","0.20574697098653594","0.005495021868933099","0.000000000004400121378941664","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001rfi.1","ABCC9","1.361702410715967","0.00000056950106640552","2.950218527379338e-20","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001rfk.2","ABCC9","0.6399217144902394","0.1106065692142272","0.000005952735644158767","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001xps.2","ABCD4","0.3479450893630863","1.1887655097265366e-55","0.0000011627534652590485","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003nqm.2","ABCF1","0.2915731842274005","0.000003062568869726057","0.000002194095977995476","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003fna.2","ABCF3","0.07038322386862085","9.416921654392267e-88","0.0031456445877454907","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002zar.2","ABCG1","0.20521867651646702","1.0575049001040803e-26","0.000000000017617261431191965","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc011aev.1","ABCG1","0.16866427219293081","8.2028981216643e-26","0.0000021051118737564124","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003hrh.2","ABCG2","0.2767284490490491","1.5694194790527866e-131","5.077144907907129e-25","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc009zar.2","ABCG4","3.396346511965649","0.11295743872331261","1.8547118499828468e-30","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001pvs.2","ABCG4","0.27291207087725483","2.5393906699704145e-150","0.000000000001383947298333286","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002rtp.2","ABCG5","0.02736545552310821","0","0.0003912913980934788","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002rto.2","ABCG5","0.007171244701392322","0","0.0021863253506837045","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002rtq.2","ABCG8","0.28182098928433064","0.000028078508031993015","0.00020243787310384378","TPM"
