"Cancer","Subset1","Subset2","Transcript ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001sbk.1","LOC283335","6.63680705792593","4.187932636745242","0.00000003525348964266915","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001xvw.2","LOC283587","2.386986553988764","1.6021696207956728","0.004607562658592502","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002eis.1","LOC283856","0.07651626251898204","0.2682569280367613","0.000000004334016495242088","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002edw.2","LOC283914","0.005388056881322298","0.0006923697556122145","0.00008172508327114486","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc010vgc.1","LOC283914","0.008495774661590873","0.0019162876114054209","0.00043175603529182723","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002gjl.2","LOC284023","3.348613416232951","4.153103130727521","0.000006486255211902063","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002mlv.2","LOC284385","2.3976985800728348","2.7656933765374014","0.009896602786673932","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002ofw.2","LOC284412","0.24832334943723172","0.13677370930645047","0.000000001895138830703921","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002mxi.3","LOC284454","2.0438479591081538","4.876421178582898","0.006018789820587002","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc010oei.1","LOC284632","0.04395229000912645","0.02423973890972201","0.005926147853264623","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001alj.2","LOC284661","0.00899473844154403","0.0004341802555522404","0.0000018607064876944346","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc010gdh.2","LOC284798","0.009319256420008545","0.023225733878466843","0.00016441892055038602","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc010gdg.2","LOC284798","0.00042976447522002757","0.00000000020727115632489074","0.0046225921936000215","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc010gpn.1","LOC284837","0.5676115829377284","0.9799239504656054","0.00000002101394579082321","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002zdu.1","LOC284837","0.3966865973159222","0.716664603539721","0.0000002505315956650244","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002zrs.1","LOC284865","0.05536129033478864","0.1396126130206719","0.0002676884070266536","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002zys.1","LOC284889","8.660892595512912","5.062229932317587","0.00000000000020351438237381835","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc011cgn.1","LOC285419","0.19421133525044593","0.2709822388418417","0.006847238736247285","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003jdd.2","LOC285577","0.26380263783028896","0.031879677131366295","5.2115483858008675e-18","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003lxs.1","LOC285626","0.013888775022837026","0.005602765917990007","0.0010624427633520997","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003jen.2","LOC285692","0.0009251050408824753","0","0.000018406178274734127","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc010jvy.1","LOC285847","0.0462024877838169","0.021307263499296666","0.00002215778081025351","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003wml.1","LOC285889","1.235625839046144","0.1999808130076504","7.685511502077664e-24","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003xcw.1","LOC286059","0.014492726289801092","0.024529596985747328","0.0056569057745895135","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc011ljm.1","LOC286094","0.0013858025139793636","0","0.0000897740177469779","TPM"
