"Cancer","Subset1","Subset2","Transcript ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc010cic.1","FLJ40448","0.02408993252843187","0","0.003515126070979058","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc001ysc.2","Ig alpha 1-[alpha]2m","0.36701314727833523","0","0.009639373149721159","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc010qir.1","JMJD1C-AS1","0.4565743315824943","0.09949071018438597","0.0013880740687795463","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc001nzm.3","KCNK4","0.02474524664545407","0","0.004970056542227005","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc010fgy.2","LINC00152","0.2063075796009135","0","0.006941353517848631","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc001ist.2","LINC00264","0.01971252798322172","0","0.00896941898698489","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc003oew.1","LINC00336","0.011170015336603036","0","0.007904780885922493","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc002css.1","LINC00514","0.030013900294371013","0","0.0002716221985147578","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc002vfm.1","LINC00607","0.20234118079327895","0.014375333568231804","0.0018682141733938466","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc010ech.2","LINC00663","0.7206941883523816","4.942491073430267e-31","0.0000007942905629658517","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc009xmf.2","LINC00839","0.20863147540602112","0","0.0027184787936447526","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc010rdl.1","LOC100126784","5.323518965711257","9.885374085146848","0.00000465219510118224","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc003iic.1","LOC100129858","0.13831006389037562","0.0103827859917028","0.0011587691880566235","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc001aau.2","LOC100132062","1.2180101204476663","8.926820831672171e-72","0.0000006846626887340598","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc002oss.2","LOC100505622","0.12437009603967243","0","0.0006933748961631086","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc002rjy.1","LOC100505624","0.035599140164519025","0","0.0078117980143367","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc010jfh.1","LOC100505636","0.11898368877949742","0.003907676815291433","0.0002835927080357281","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc003hlh.2","LOC100505702","0.2312174476550391","2.8114773800137963e-88","0.0028905776200741523","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc003wns.2","LOC100506585","0.233013814692793","0.03097093885531387","0.0004125942350432731","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc001sqo.2","LOC100506844","20.540816415825052","25.233678222033532","0.009977683868270642","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc003qje.1","LOC100507489","0.021658980196805813","0","0.007431627441269639","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc002tch.2","LOC150568","1.8008026508803683","0.08725830715269474","0.0006373229342166916","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc003qet.1","LOC154092","0.846882434445913","4.475883873864015e-81","0.002745992308188729","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc002waf.2","LOC200772","0.010762337234207397","0","0.007572008443832609","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc002gjl.2","LOC284023","5.024616582839059","2.1569355368511665","0.0011117500244368324","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc002mxi.3","LOC284454","0.8596193494053773","0","0.00000025923347599412073","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc003eoc.1","LOC339874","0.016520364131891965","0","0.0011287185699794208","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc002tjq.3","LOC654433","0.4585359136881418","2.927781757794733e-58","0.0041973257091301236","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc003jeh.1","LOC729506","0.021924892034549413","0","0.002170160356135708","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc002xml.1","LOC79015","0.1011504386947632","0","0.00434373291903699","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc001yid.1","MEG3","2.692492822211849","0.017216084429188667","0.000601800039748822","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc001miu.2","MRVI1-AS1","0.06989180899477757","0","0.007408451698703858","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc002vyy.1","PP14571","0.038592928922232705","0","0.009980847517500486","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc003knd.2","RGMB-AS1","0.171131409242121","0.012948604699833466","0.004334723088774087","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc003hyy.2","RPL34-AS1","0.04653078009934273","0.0025962516826627366","0.0010377178831558547","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc001cil.2","SLC2A1-AS1","0.8108201035369408","0.1646126547893522","0.0038459006149884354","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc002xiu.1","SNHG11","0.7840845496209076","2.2698899463827132e-89","0.003836837679948591","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc003qlu.1","STXBP5-AS1","0.04824284546102557","0","0.001782544912328691","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc004aqs.2","UNQ6494","0.03368950321421303","0","0.00006796843399756102","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IV(3)","uc003vwm.3","WEE2-AS1","0.30988531960002613","1.4956222539789765e-79","0.0008212949461371242","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc001juu.3","AGAP5","0.10153766685339323","4.364007019428866e-35","0.001682101509345839","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc001qlq.1","AK056228","0.013085018080483023","0","0.006973504751648432","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc002pyw.1","AK097759","0.012957730686930147","0","0.002820919104241079","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc002mtj.1","AX721123","0.1073168722066492","0","0.002639752811993619","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc001vmo.3","BC035106","1.0214281432082284","1.5829551943216567","0.00011921670166315636","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc003awd.2","BC036921","1.3440220767942297","1.9961822419993933","0.001099915138198024","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc004bls.1","BC039180","0.03362295687167459","0","0.0006170532737367129","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc003luj.2","BC039364","0.05767540608262119","0.0055152691207960665","0.004411555476925371","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc003xrx.2","BC039537","0.11845066250734584","0","0.004153646788942182","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc001igx.1","BC039685","0.027524693437942633","0","0.006786631353026042","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc011adp.1","C21orf119","12.366416801458726","23.9147667639912","0.005526082686807387","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc003fpr.2","C3orf65","0.008246072973514805","0","0.00469611868385","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc003zpm.2","CDKN2B-AS1","0.10343133582797412","0","0.000872059878386339","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc001vdz.2","DLEU2","0.17043260687393139","0","0.004417821214337515","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc001kqk.1","DNMBP-AS1","0.0071027271466835434","0","0.004025169887713408","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc001ysc.2","Ig alpha 1-[alpha]2m","0.36701314727833523","0","0.007624504177035667","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc010kgm.2","LINC00271","0.05938310285987997","0","0.0017419966276956806","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc003quq.3","LINC00473","12.39904124548981","2.3291865124233966","0.0010109793944738392","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc003hlh.2","LOC100505702","0.2312174476550391","5.730286940000885e-79","0.002139354057794994","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc001ajq.2","LOC115110","0.2374698393325406","0.0270234977164877","0.0004327347139274501","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc002zdt.1","LOC284837","0.08882220540977556","0","0.0030587963922214323","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc002wnx.2","LOC339593","0.005084588448824866","0.014059218217041735","0.008315346921801433","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc003nlq.2","LOC401242","0.0040816086795187004","0.011261519910494434","0.001910111487258091","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc003jgv.1","LOC643401","0.3417229045716335","8.8801027222786e-35","0.005776900448632005","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc002tjq.3","LOC654433","0.4585359136881418","9.18082045159768e-74","0.0032392082504382295","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc002tjr.3","LOC654433","0.16037958497609325","0","0.0035928021449536823","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc001gzp.1","LOC730227","0.016213517171601265","0","0.0066330223919327394","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc003gjk.1","LOC93622","7.508542965951934","12.251010052693367","0.008712352373347249","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc001psy.2","MGC13053","0.019293928333556778","0","0.00029126038849759716","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc002sgc.2","PCBP1-AS1","0.23902163466296514","2.856584016974154e-118","0.005160023026572089","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc002xii.3","SNHG17","4.073899367349046","2.011942701038546","0.004794250578558655","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc003pld.3","SNHG5","258.6256167586935","425.23636705915897","0.005635412683820936","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc001akt.3","TP73-AS1","1.475340427652426","0.7251707893132301","0.0032294693058147425","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma - Stage IIA(3)","uc010lno.2","WEE2-AS1","0.20281863321381816","1.3935836051742301e-74","0.0009151850524532135","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc003owm.1","AK024736","0.3865203478178533","0.02375865669223583","0.004995206567854987","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc003lpb.1","AK054753","0.04642749999807019","0","0.000049659294549229286","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001qlq.1","AK056228","0.013085018080483023","0","0.008101190464275595","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc003skf.1","AK090593","4.572505037874444","2.129579137655204","0.004227222285864913","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc003kjy.1","AK091866","0.13951891574343037","0.0188456439336284","0.009955061141571464","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc004are.1","AK095132","0.015376011208044554","0","0.0070851814374139665","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001abm.2","AK310751","0.5626773711930554","0.1181165613523628","0.004582983276386408","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc010eat.1","AK311380","2.9518636951653168","0.6602593711627657","0.007627991588539236","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002mtj.1","AX721123","0.1073168722066492","0","0.003187990587220107","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001zhc.1","AX747968","0.01931553451098592","0","0.00017871257266469632","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001tvl.3","BC007399","0.6893188403984147","0.0234146534315635","0.0004966826140512954","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001den.2","BC020917","0.08638089099135633","0","0.0006848522590946265","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002lwe.2","BC022568","0.010340568760073948","0","0.0023661895170681135","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001lpz.2","BC031953","0.2589404705438715","0","0.0009836504084525359","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001uho.2","BC032874","0.1668004638241864","0","0.003063934421061938","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002kek.1","BC033560","0.09641596481488185","0.014444459090051766","0.004940899262394883","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001goh.1","BC036830","2.8613579876029216","0.011788601269338866","0.009637278640741685","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002bpq.2","BC038778","0.07485732673169396","0.007451664756696467","0.008524848470344714","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc003bij.2","BC039485","0.2451999956472743","0","0.001196188734525251","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc004aus.1","BC042913","0.9344833631390435","0.024953078486011398","0.0005042844469356911","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002dlp.2","BC062350","0.03386746548528681","0","0.003861629684315568","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc004aut.1","BC080653","0.3260494712761106","1.8007184831994564e-32","0.0033228747856005854","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002cyq.1","BC108660","0.5144534305642744","0","0.0003983726351995485","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002peu.1","BC132841","0.6436411121310639","1.66768063542638","0.0000000952629214847702","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001juv.3","BMS1P4","0.3186831624357423","0.0000000000007828057006299202","0.0001694737411195633","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002iwb.2","BZRAP1-AS1","0.4942261416197369","1.2285701782322802e-50","0.0048495513811085906","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001amm.2","C1orf211","0.7455211834366676","0.12217360115093888","0.006214986223246572","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc003fpr.2","C3orf65","0.008246072973514805","0","0.005544076299715591","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc011lnm.1","C9orf53","0.1321448357438415","0","0.0025174956966125357","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002skz.2","DCTN1-AS1","0.012450645256359165","0","0.0002646033658050664","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc011agq.1","DGCR10","0.05563411440883072","0","0.0007420923378412562","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002zns.2","Em:AC008101.5","0.13698307406842203","0","0.0000018572339175909153","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc003kpq.1","EPB41L4A-AS1","0.058530859204361727","0","0.003226461495210864","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001azi.1","FLJ00313","0.17639751259779982","0.06079594852716003","0.0030623941067102777","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc003kuo.2","FLJ33630","0.09561926223861708","0","0.00043346572115976614","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc003vqq.2","FLJ43663","0.15620600746683147","1.5526108454456632e-227","0.0002573945582063665","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002yef.1","HAR1A","0.3361412799637272","0.042350525448125974","0.005865879869244032","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002dot.2","IL21R-AS1","0.04457879222702329","0","0.005586907005440014","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001cjy.2","KDM4A-AS1","0.9377355409484619","0.25009566337464567","0.00010008044068792386","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002dsb.2","LAT","7.297208751537984","0.15099798158250333","0.00026489606685269296","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001ist.2","LINC00264","0.01971252798322172","0","0.008137890650737835","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc004avs.2","LINC00476","2.818582816027176","1.20349149085197","0.004665584982715066","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001ymn.2","LINC00605","0.034223668124186826","0","0.0035519948130813632","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc003dws.3","LINC00636","0.025378176154279758","0","0.0014934379000095888","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001izy.2","LINC00839","5.506480368391185","0.3676534998629073","0.0005756822406676541","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc009xmf.2","LINC00839","0.20863147540602112","2.160395107437383e-37","0.002455757038409502","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc010hcz.2","LINC00852","1.412790564347472","0.49155229730987965","0.000005383088172987831","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002tuv.1","LOC100507600","0.03861098650674098","0","0.0005309458486194023","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc010pyt.1","LOC149134","0.1553891382968749","0","0.004553333398266913","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002vxy.2","LOC151174","1.434049715038534","0.10929590586351906","0.000060978039166406986","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001ggx.2","LOC284688","0.021907326445423248","0","0.00011312376188711569","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc003dpu.2","LOC401074","0.5729554180705181","0","0.0003296239048193191","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002ugd.2","LOC440925","0.17375050159882952","0.012134998246125869","0.0074235284144152135","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc003jgv.1","LOC643401","0.3417229045716335","0","0.006730742866249008","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc003jgu.1","LOC643401","0.6773398441588421","0.026423118377710764","0.0046022318020118415","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc003jgt.1","LOC643401","0.5732066146199654","0.018005010281606667","0.0042112266841532785","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc003wne.1","LOC645249","1.1758806024163315","0.021792863200494634","0.0004332679227547766","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc001gzp.1","LOC730227","0.016213517171601265","0","0.007759463694603135","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002iit.3","MAP3K14-AS1","0.07227366144454775","0","0.0037852065557029656","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002ylm.3","MIR155HG","1.6317140263806402","0.22350156942909769","0.0009066427258516743","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc002uib.2","MLK7-AS1","0.014111858751324754","0","0.0014152291985747164","TPM"
"Cutaneous Melanoma","Skin cutaneous melanoma - Stage IIC(41)","Skin cutaneous melanoma [Not Available](3)","uc010hno.2","PTPRG-AS1","0.28584790172058117","6.932432050263533e-30","0.0017496145750023097","TPM"
